event_name,catalog,gps_trigger_time,ra_median,dec_median,sky_area_90_deg2,network_snr,chirp_mass_median,mass_ratio_median,luminosity_distance_median,p_astro,far_hz,pipeline,source_path,skymap_file
GW241109_033317,GWTC-5.0-search,1415158415.9996088,0.34974761963792617,0.4908255829502808,9722.377586126158,10.93348501277046,46.62292898748619,0.8114202812128627,,0.9997427212902926,4.233996729622286e-11,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241109_033317-gstlal_Skymap_SearchResultDataRelease.fits
GW241109_115924,GWTC-5.0-search,1415188782.9043186,5.626015415357232,-1.2569446776970552,10390.455327714248,11.82093079589262,6.037906247513664,0.1821183162648592,,0.9969339569857553,3.682662091546539e-12,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241109_115924-gstlal_Skymap_SearchResultDataRelease.fits
GW241110_124123,GWTC-5.0-search,1415277701.668213,3.411573272257666,-0.6180255704158157,357.95873968256274,10.14583501717375,11.23934457334945,0.424718347238632,,0.9797514206722001,2.000768683266769e-11,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241110_124123-pycbc_Skymap_SearchResultDataRelease.fits
GW241111_111552,GWTC-5.0-search,1415358970.571209,1.1152327351360856,0.7835648924024068,507.56283194145317,15.60146094329001,24.9339679069464,0.9590674974012372,,1.0,4.240348669908126e-31,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241111_111552-gstlal_Skymap_SearchResultDataRelease.fits
GW241113_163507,GWTC-5.0-search,1415550925.4996042,4.442408361716817,0.18331666903519483,11983.43466632504,12.51234712359503,18.19693114444467,0.778206800307591,,0.9999998963714098,6.792002481744617e-15,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241113_163507-gstlal_Skymap_SearchResultDataRelease.fits
GW241114_024711,GWTC-5.0-search,1415587649.7802413,5.272291967962948,0.023439646297802597,1305.52126512597,10.7283283862268,40.77756874833889,0.5342413439103619,,0.9999993395670225,5.54667236487477e-14,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241114_024711-gstlal_Skymap_SearchResultDataRelease.fits
GW241114_235258,GWTC-5.0-search,1415663596.1477947,1.8499808301900833,-0.31782370392788084,10285.54362206285,12.43663145170481,9.39946376197063,0.6723061607271678,,0.9998966342728525,1.23524893739879e-13,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241114_235258-gstlal_Skymap_SearchResultDataRelease.fits
GW241116_151753,GWTC-5.0-search,1415805491.6623535,5.991661971420708,-0.8231207105285558,4063.8598301124707,9.025770522553417,51.16419593060116,0.8662659154483279,,0.999653317418792,1.393427102348043e-10,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241116_151753-pycbc_Skymap_SearchResultDataRelease.fits
GW241124_024914,GWTC-5.0-search,1416451772.3466797,3.4821363885004057,-0.45861687859923794,3720.588729221104,8.462072708181267,51.16419593060116,0.8662659154483279,,0.9412663869968476,2.480211522129784e-08,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241124_024914-pycbc_Skymap_SearchResultDataRelease.fits
GW241125_010116,GWTC-5.0-search,1416531694.7814455,3.598318759478527,-0.975173929215754,2459.9696741139305,9.999712249303135,80.35532254504544,0.959067445417028,,0.9999966994304421,3.391834476806034e-13,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241125_010116-gstlal_Skymap_SearchResultDataRelease.fits
